,Like or not like,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
74,1,0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,'audio_features','4Tjg4jsELqr8cSgwDZ4twe','spotify:track:4Tjg4jsELqr8cSgwDZ4twe','https://api.spotify.com/v1/tracks/4Tjg4jsELqr8cSgwDZ4twe','https://api.spotify.com/v1/audio-analysis/4Tjg4jsELqr8cSgwDZ4twe',250760,4
75,1,0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,'audio_features','6uc03qm5fpp2NSlJgWAla2','spotify:track:6uc03qm5fpp2NSlJgWAla2','https://api.spotify.com/v1/tracks/6uc03qm5fpp2NSlJgWAla2','https://api.spotify.com/v1/audio-analysis/6uc03qm5fpp2NSlJgWAla2',207000,4
76,1,0.584,0.689,11,-5.624,1,0.406,0.0391,0,0.234,0.724,144.902,'audio_features','5mIJde5yFOEYtWsvjQTM7l','spotify:track:5mIJde5yFOEYtWsvjQTM7l','https://api.spotify.com/v1/tracks/5mIJde5yFOEYtWsvjQTM7l','https://api.spotify.com/v1/audio-analysis/5mIJde5yFOEYtWsvjQTM7l',220617,5
77,1,0.834,0.882,7,-2.563,1,0.173,0.191,0,0.0626,0.963,100.935,'audio_features','5BtqbNEoeP2W2YY7NOObgn','spotify:track:5BtqbNEoeP2W2YY7NOObgn','https://api.spotify.com/v1/tracks/5BtqbNEoeP2W2YY7NOObgn','https://api.spotify.com/v1/audio-analysis/5BtqbNEoeP2W2YY7NOObgn',173531,4
78,1,0.737,0.531,8,-6.984,1,0.085,0.167,6.89E-05,0.351,0.398,66.848,'audio_features','4R1KupM8lSN09pph34U8aJ','spotify:track:4R1KupM8lSN09pph34U8aJ','https://api.spotify.com/v1/tracks/4R1KupM8lSN09pph34U8aJ','https://api.spotify.com/v1/audio-analysis/4R1KupM8lSN09pph34U8aJ',225440,3
79,1,0.588,0.61,9,-5.008,0,0.234,0.534,0,0.303,0.645,99.926,'audio_features','5J4FiKDJIdJ8AKx2gaWMt4','spotify:track:5J4FiKDJIdJ8AKx2gaWMt4','https://api.spotify.com/v1/tracks/5J4FiKDJIdJ8AKx2gaWMt4','https://api.spotify.com/v1/audio-analysis/5J4FiKDJIdJ8AKx2gaWMt4',204081,4
80,1,0.491,0.676,5,-6.631,1,0.0403,0.262,0,0.499,0.278,124.852,'audio_features','1Ejsu5JglwIgrFW7Bt2GuL','spotify:track:1Ejsu5JglwIgrFW7Bt2GuL','https://api.spotify.com/v1/tracks/1Ejsu5JglwIgrFW7Bt2GuL','https://api.spotify.com/v1/audio-analysis/1Ejsu5JglwIgrFW7Bt2GuL',251627,4
81,1,0.746,0.764,0,-5.066,0,0.0423,0.00116,8.19E-06,0.0867,0.518,137.98,'audio_features','1iuljeYz6ZG3GTJOZZkoer','spotify:track:1iuljeYz6ZG3GTJOZZkoer','https://api.spotify.com/v1/tracks/1iuljeYz6ZG3GTJOZZkoer','https://api.spotify.com/v1/audio-analysis/1iuljeYz6ZG3GTJOZZkoer',173893,4
82,1,0.512,0.366,1,-10.828,1,0.0469,0.157,3.54E-05,0.111,0.18,136.14,'audio_features','2AGottAzfC8bHzF7kEJ3Wa','spotify:track:2AGottAzfC8bHzF7kEJ3Wa','https://api.spotify.com/v1/tracks/2AGottAzfC8bHzF7kEJ3Wa','https://api.spotify.com/v1/audio-analysis/2AGottAzfC8bHzF7kEJ3Wa',314632,4
83,1,0.825,0.77,8,-8.508,1,0.134,0.265,0,0.334,0.965,139.982,'audio_features','5RIVoVdkDLEygELLCniZFr','spotify:track:5RIVoVdkDLEygELLCniZFr','https://api.spotify.com/v1/tracks/5RIVoVdkDLEygELLCniZFr','https://api.spotify.com/v1/audio-analysis/5RIVoVdkDLEygELLCniZFr',185131,4
84,1,0.745,0.849,7,-3.826,1,0.0611,0.0499,0,0.374,0.805,148.075,'audio_features','4MA2EibH9eGHgkbaTnJ3CR','spotify:track:4MA2EibH9eGHgkbaTnJ3CR','https://api.spotify.com/v1/tracks/4MA2EibH9eGHgkbaTnJ3CR','https://api.spotify.com/v1/audio-analysis/4MA2EibH9eGHgkbaTnJ3CR',207568,4
85,1,0.748,0.741,6,-3.103,1,0.0531,0.00419,0,0.147,0.537,128.077,'audio_features','7zpZQzTwWBN0eOsmb4WPH3','spotify:track:7zpZQzTwWBN0eOsmb4WPH3','https://api.spotify.com/v1/tracks/7zpZQzTwWBN0eOsmb4WPH3','https://api.spotify.com/v1/audio-analysis/7zpZQzTwWBN0eOsmb4WPH3',213053,4
86,1,0.748,0.733,11,-4.421,0,0.072,0.0062,0,0.329,0.291,93.019,'audio_features','3ESSGgWzRf1xvP7G5hHMhB','spotify:track:3ESSGgWzRf1xvP7G5hHMhB','https://api.spotify.com/v1/tracks/3ESSGgWzRf1xvP7G5hHMhB','https://api.spotify.com/v1/audio-analysis/3ESSGgWzRf1xvP7G5hHMhB',312240,4
87,1,0.779,0.648,1,-7.285,0,0.0468,0.0017,3.87E-05,0.0891,0.331,152.879,'audio_features','2MqGvys5HMS5loK1p4Augh','spotify:track:2MqGvys5HMS5loK1p4Augh','https://api.spotify.com/v1/tracks/2MqGvys5HMS5loK1p4Augh','https://api.spotify.com/v1/audio-analysis/2MqGvys5HMS5loK1p4Augh',181961,4
88,1,0.403,0.919,0,-1.925,1,0.28,0.323,0,0.382,0.608,117.435,'audio_features','2fa6SJosRytOmG8bXFJzuL','spotify:track:2fa6SJosRytOmG8bXFJzuL','https://api.spotify.com/v1/tracks/2fa6SJosRytOmG8bXFJzuL','https://api.spotify.com/v1/audio-analysis/2fa6SJosRytOmG8bXFJzuL',258600,5
89,1,0.762,0.611,9,-5.462,0,0.0876,0.122,0.000315,0.141,0.386,99.934,'audio_features','2aYzt5nE3tBUMahasMUoOl','spotify:track:2aYzt5nE3tBUMahasMUoOl','https://api.spotify.com/v1/tracks/2aYzt5nE3tBUMahasMUoOl','https://api.spotify.com/v1/audio-analysis/2aYzt5nE3tBUMahasMUoOl',206760,4
90,1,0.545,0.763,11,-5.528,0,0.407,0.00715,0,0.668,0.752,126.59,'audio_features','1Eq1SFzyTIiOK21CQeUqxr','spotify:track:1Eq1SFzyTIiOK21CQeUqxr','https://api.spotify.com/v1/tracks/1Eq1SFzyTIiOK21CQeUqxr','https://api.spotify.com/v1/audio-analysis/1Eq1SFzyTIiOK21CQeUqxr',186987,5
91,1,0.798,0.704,10,-4.317,0,0.199,0.0937,0,0.308,0.867,116.016,'audio_features','3uqez7AQId9NZ15UF9QW9M','spotify:track:3uqez7AQId9NZ15UF9QW9M','https://api.spotify.com/v1/tracks/3uqez7AQId9NZ15UF9QW9M','https://api.spotify.com/v1/audio-analysis/3uqez7AQId9NZ15UF9QW9M',263980,4
92,1,0.834,0.757,11,-3.708,0,0.385,0.284,6.59E-06,0.0787,0.878,173.001,'audio_features','0MS3O2YXZitdIJgdpcCavv','spotify:track:0MS3O2YXZitdIJgdpcCavv','https://api.spotify.com/v1/tracks/0MS3O2YXZitdIJgdpcCavv','https://api.spotify.com/v1/audio-analysis/0MS3O2YXZitdIJgdpcCavv',177733,4
93,1,0.627,0.675,1,-5.512,1,0.312,0.111,0,0.259,0.567,178.08,'audio_features','2bl9hO5BkcBgvY1hucWHQ2','spotify:track:2bl9hO5BkcBgvY1hucWHQ2','https://api.spotify.com/v1/tracks/2bl9hO5BkcBgvY1hucWHQ2','https://api.spotify.com/v1/audio-analysis/2bl9hO5BkcBgvY1hucWHQ2',238599,4
94,1,0.771,0.629,1,-5.79,1,0.0511,0.00802,0.00252,0.356,0.362,103.918,'audio_features','0JoaFxLgrqbWutREzcZBzS','spotify:track:0JoaFxLgrqbWutREzcZBzS','https://api.spotify.com/v1/tracks/0JoaFxLgrqbWutREzcZBzS','https://api.spotify.com/v1/audio-analysis/0JoaFxLgrqbWutREzcZBzS',173975,4
95,1,0.72,0.748,10,-5.522,0,0.393,0.0235,0,0.369,0.246,145.22,'audio_features','275a9yzwGB6ncAW4SxY7q3','spotify:track:275a9yzwGB6ncAW4SxY7q3','https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3','https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3',247867,4
96,1,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11E-06,0.153,0.498,103.521,'audio_features','0ShoDE6gXvYhdZY15Z7O2b','spotify:track:0ShoDE6gXvYhdZY15Z7O2b','https://api.spotify.com/v1/tracks/0ShoDE6gXvYhdZY15Z7O2b','https://api.spotify.com/v1/audio-analysis/0ShoDE6gXvYhdZY15Z7O2b',183695,4
97,1,0.707,0.709,11,-3.979,0,0.34,0.763,0,0.274,0.501,89.094,'audio_features','4jtyUzZm9WLc2AdaJ1dso7','spotify:track:4jtyUzZm9WLc2AdaJ1dso7','https://api.spotify.com/v1/tracks/4jtyUzZm9WLc2AdaJ1dso7','https://api.spotify.com/v1/audio-analysis/4jtyUzZm9WLc2AdaJ1dso7',275227,4
98,1,0.546,0.796,1,-3.263,1,0.0639,0.0909,2.73E-05,0.19,0.254,142.123,'audio_features','1XvHiCTd0MDb16S8bQNl74','spotify:track:1XvHiCTd0MDb16S8bQNl74','https://api.spotify.com/v1/tracks/1XvHiCTd0MDb16S8bQNl74','https://api.spotify.com/v1/audio-analysis/1XvHiCTd0MDb16S8bQNl74',299613,4
99,1,0.779,0.455,1,-15.025,1,0.28,0.0542,0,0.177,0.197,140.181,'audio_features','7zBPzAjKAqQpcv8F8GCq5s','spotify:track:7zBPzAjKAqQpcv8F8GCq5s','https://api.spotify.com/v1/tracks/7zBPzAjKAqQpcv8F8GCq5s','https://api.spotify.com/v1/audio-analysis/7zBPzAjKAqQpcv8F8GCq5s',153429,4
100,1,0.663,0.511,5,-8.229,1,0.105,0.209,0,0.0525,0.116,81.946,'audio_features','3e7pB02vXiqVYaDTymYY1t','spotify:track:3e7pB02vXiqVYaDTymYY1t','https://api.spotify.com/v1/tracks/3e7pB02vXiqVYaDTymYY1t','https://api.spotify.com/v1/audio-analysis/3e7pB02vXiqVYaDTymYY1t',182000,4
101,1,0.764,0.475,0,-12.618,1,0.114,0.345,0,0.14,0.34,129.974,'audio_features','0l4EfZzVD0LyJhibHIIVxo','spotify:track:0l4EfZzVD0LyJhibHIIVxo','https://api.spotify.com/v1/tracks/0l4EfZzVD0LyJhibHIIVxo','https://api.spotify.com/v1/audio-analysis/0l4EfZzVD0LyJhibHIIVxo',243270,4
102,1,0.807,0.346,2,-10.275,1,0.0613,0.0538,2.55E-06,0.087,0.0608,84.98,'audio_features','5KdhJG3BXUmLoO4JdycCPw','spotify:track:5KdhJG3BXUmLoO4JdycCPw','https://api.spotify.com/v1/tracks/5KdhJG3BXUmLoO4JdycCPw','https://api.spotify.com/v1/audio-analysis/5KdhJG3BXUmLoO4JdycCPw',235477,4
103,1,0.776,0.662,1,-7.016,0,0.0489,0.00157,2.10E-05,0.0887,0.324,152.927,'audio_features','1LxKKYsJNPeBdOwdudsJzv','spotify:track:1LxKKYsJNPeBdOwdudsJzv','https://api.spotify.com/v1/tracks/1LxKKYsJNPeBdOwdudsJzv','https://api.spotify.com/v1/audio-analysis/1LxKKYsJNPeBdOwdudsJzv',182733,4
104,1,0.679,0.684,6,-8.559,1,0.278,0.0527,0.000895,0.177,0.755,151.748,'audio_features','6ScJMrlpiLfZUGtWp4QIVt','spotify:track:6ScJMrlpiLfZUGtWp4QIVt','https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt','https://api.spotify.com/v1/audio-analysis/6ScJMrlpiLfZUGtWp4QIVt',221840,4
105,1,0.537,0.624,11,-8.794,1,0.325,0.000175,2.20E-06,0.116,0.409,102.315,'audio_features','7xq3uN2toVZ8IbNzfTucyJ','spotify:track:7xq3uN2toVZ8IbNzfTucyJ','https://api.spotify.com/v1/tracks/7xq3uN2toVZ8IbNzfTucyJ','https://api.spotify.com/v1/audio-analysis/7xq3uN2toVZ8IbNzfTucyJ',127427,4
106,1,0.584,0.67,7,-7.077,1,0.164,0.0331,7.18E-06,0.109,0.233,193.8,'audio_features','12C1XYFQGZYXRYJNbsgDc7','spotify:track:12C1XYFQGZYXRYJNbsgDc7','https://api.spotify.com/v1/tracks/12C1XYFQGZYXRYJNbsgDc7','https://api.spotify.com/v1/audio-analysis/12C1XYFQGZYXRYJNbsgDc7',240653,4
107,1,0.654,0.315,0,-8.736,1,0.104,0.607,1.81E-06,0.117,0.332,119.2,'audio_features','6qGgrhiZ20Qrir3MNGUJq4','spotify:track:6qGgrhiZ20Qrir3MNGUJq4','https://api.spotify.com/v1/tracks/6qGgrhiZ20Qrir3MNGUJq4','https://api.spotify.com/v1/audio-analysis/6qGgrhiZ20Qrir3MNGUJq4',333947,4
108,1,0.874,0.406,1,-10.025,1,0.266,0.145,0.000242,0.112,0.801,127.978,'audio_features','5PMNu7kMZ4msbxiKnDTOt0','spotify:track:5PMNu7kMZ4msbxiKnDTOt0','https://api.spotify.com/v1/tracks/5PMNu7kMZ4msbxiKnDTOt0','https://api.spotify.com/v1/audio-analysis/5PMNu7kMZ4msbxiKnDTOt0',195053,4
109,1,0.74,0.47,1,-11.173,1,0.15,0.0163,4.75E-06,0.199,0.294,80.016,'audio_features','0k9RIzZtAo4DTQu0ZM6lNZ','spotify:track:0k9RIzZtAo4DTQu0ZM6lNZ','https://api.spotify.com/v1/tracks/0k9RIzZtAo4DTQu0ZM6lNZ','https://api.spotify.com/v1/audio-analysis/0k9RIzZtAo4DTQu0ZM6lNZ',241400,4
110,1,0.586,0.599,1,-4.352,1,0.0695,0.141,6.09E-06,0.0966,0.313,145.032,'audio_features','1YhO0bxEASFMqhBOMALInS','spotify:track:1YhO0bxEASFMqhBOMALInS','https://api.spotify.com/v1/tracks/1YhO0bxEASFMqhBOMALInS','https://api.spotify.com/v1/audio-analysis/1YhO0bxEASFMqhBOMALInS',256093,4
111,1,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,'audio_features','7t2bFihaDvhIrd2gn2CWJO','spotify:track:7t2bFihaDvhIrd2gn2CWJO','https://api.spotify.com/v1/tracks/7t2bFihaDvhIrd2gn2CWJO','https://api.spotify.com/v1/audio-analysis/7t2bFihaDvhIrd2gn2CWJO',242983,4
112,1,0.643,0.541,2,-5.801,1,0.0426,0.0102,0,0.102,0.165,119.501,'audio_features','5wUUWVRvrciJqFitZF8R0P','spotify:track:5wUUWVRvrciJqFitZF8R0P','https://api.spotify.com/v1/tracks/5wUUWVRvrciJqFitZF8R0P','https://api.spotify.com/v1/audio-analysis/5wUUWVRvrciJqFitZF8R0P',311197,4
113,1,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11E-06,0.153,0.498,103.521,'audio_features','4JDZl9nKIAhAhDjw753u4X','spotify:track:4JDZl9nKIAhAhDjw753u4X','https://api.spotify.com/v1/tracks/4JDZl9nKIAhAhDjw753u4X','https://api.spotify.com/v1/audio-analysis/4JDZl9nKIAhAhDjw753u4X',183695,4
114,1,0.804,0.65,7,-7.79,1,0.118,0.0606,7.05E-05,0.102,0.397,117.984,'audio_features','7fJtPlEZKxu6gvkfBFc5tW','spotify:track:7fJtPlEZKxu6gvkfBFc5tW','https://api.spotify.com/v1/tracks/7fJtPlEZKxu6gvkfBFc5tW','https://api.spotify.com/v1/audio-analysis/7fJtPlEZKxu6gvkfBFc5tW',263373,4
115,1,0.664,0.507,7,-8.219,0,0.383,0.00834,0,0.472,0.343,160.058,'audio_features','30zIhIH1XViWRNqmaDZ48u','spotify:track:30zIhIH1XViWRNqmaDZ48u','https://api.spotify.com/v1/tracks/30zIhIH1XViWRNqmaDZ48u','https://api.spotify.com/v1/audio-analysis/30zIhIH1XViWRNqmaDZ48u',243146,4
116,1,0.57,0.653,0,-8.479,0,0.152,0.0191,1.25E-06,0.133,0.213,96.035,'audio_features','5t5LlhBKPHhCgHV7w7Zoi8','spotify:track:5t5LlhBKPHhCgHV7w7Zoi8','https://api.spotify.com/v1/tracks/5t5LlhBKPHhCgHV7w7Zoi8','https://api.spotify.com/v1/audio-analysis/5t5LlhBKPHhCgHV7w7Zoi8',173807,4
117,1,0.731,0.659,9,-4.712,1,0.125,0.215,0,0.0624,0.539,98.004,'audio_features','47AMYhY7w49L3rv6UZdlXV','spotify:track:47AMYhY7w49L3rv6UZdlXV','https://api.spotify.com/v1/tracks/47AMYhY7w49L3rv6UZdlXV','https://api.spotify.com/v1/audio-analysis/47AMYhY7w49L3rv6UZdlXV',181120,4
118,1,0.516,0.792,1,-5.38,0,0.216,0.0235,0,0.404,0.524,121.189,'audio_features','1vVNlXi8gf8tZ7OhnEs4VE','spotify:track:1vVNlXi8gf8tZ7OhnEs4VE','https://api.spotify.com/v1/tracks/1vVNlXi8gf8tZ7OhnEs4VE','https://api.spotify.com/v1/audio-analysis/1vVNlXi8gf8tZ7OhnEs4VE',226790,5
119,1,0.613,0.681,8,-3.089,1,0.0778,0.0287,0,0.126,0.619,97.621,'audio_features','4IIUaKqGMElZ3rGtuvYlNc','spotify:track:4IIUaKqGMElZ3rGtuvYlNc','https://api.spotify.com/v1/tracks/4IIUaKqGMElZ3rGtuvYlNc','https://api.spotify.com/v1/audio-analysis/4IIUaKqGMElZ3rGtuvYlNc',204664,4
120,1,0.681,0.523,9,-8.963,0,0.0542,0.021,0,0.178,0.473,110.812,'audio_features','7zjRBaNkVjk1vZ8JqxQIXO','spotify:track:7zjRBaNkVjk1vZ8JqxQIXO','https://api.spotify.com/v1/tracks/7zjRBaNkVjk1vZ8JqxQIXO','https://api.spotify.com/v1/audio-analysis/7zjRBaNkVjk1vZ8JqxQIXO',227360,4
121,1,0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.987,'audio_features','21kVlWTlFf8dO8N2aTzlof','spotify:track:21kVlWTlFf8dO8N2aTzlof','https://api.spotify.com/v1/tracks/21kVlWTlFf8dO8N2aTzlof','https://api.spotify.com/v1/audio-analysis/21kVlWTlFf8dO8N2aTzlof',162638,4
122,1,0.803,0.743,1,-3.602,0,0.0681,0.105,2.12E-06,0.099,0.674,108.005,'audio_features','0fg8CqpjdojMyXLNzM2PaJ','spotify:track:0fg8CqpjdojMyXLNzM2PaJ','https://api.spotify.com/v1/tracks/0fg8CqpjdojMyXLNzM2PaJ','https://api.spotify.com/v1/audio-analysis/0fg8CqpjdojMyXLNzM2PaJ',203180,4
123,1,0.803,0.524,2,-6.245,1,0.277,0.0563,0,0.174,0.349,75.531,'audio_features','358uP4VwX0XYKji2IW19zi','spotify:track:358uP4VwX0XYKji2IW19zi','https://api.spotify.com/v1/tracks/358uP4VwX0XYKji2IW19zi','https://api.spotify.com/v1/audio-analysis/358uP4VwX0XYKji2IW19zi',142907,4
124,1,0.502,0.667,9,-5.732,0,0.336,0.52,0,0.124,0.656,97.099,'audio_features','0df5MurFXcAfv405vTh0ho','spotify:track:0df5MurFXcAfv405vTh0ho','https://api.spotify.com/v1/tracks/0df5MurFXcAfv405vTh0ho','https://api.spotify.com/v1/audio-analysis/0df5MurFXcAfv405vTh0ho',225904,4
125,1,0.552,0.618,5,-6.757,0,0.32,0.42,0,0.109,0.399,132.765,'audio_features','7LRJmZ6G5qHQEG2CGeTCji','spotify:track:7LRJmZ6G5qHQEG2CGeTCji','https://api.spotify.com/v1/tracks/7LRJmZ6G5qHQEG2CGeTCji','https://api.spotify.com/v1/audio-analysis/7LRJmZ6G5qHQEG2CGeTCji',194586,5
126,1,0.804,0.648,7,-7.805,1,0.117,0.0573,3.49E-05,0.102,0.392,117.983,'audio_features','11KJSRSgaDxqydKYiD2Jew','spotify:track:11KJSRSgaDxqydKYiD2Jew','https://api.spotify.com/v1/tracks/11KJSRSgaDxqydKYiD2Jew','https://api.spotify.com/v1/audio-analysis/11KJSRSgaDxqydKYiD2Jew',263373,4
127,1,0.58,0.532,1,-5.668,0,0.0424,0.294,0,0.0948,0.39,112.049,'audio_features','5FuqYDuS2U6ZFiZgTiSwKH','spotify:track:5FuqYDuS2U6ZFiZgTiSwKH','https://api.spotify.com/v1/tracks/5FuqYDuS2U6ZFiZgTiSwKH','https://api.spotify.com/v1/audio-analysis/5FuqYDuS2U6ZFiZgTiSwKH',206400,4
128,1,0.679,0.599,7,-7.081,1,0.282,0.145,2.17E-06,0.143,0.511,185.999,'audio_features','5daraHuEcxUfcLeTtfFuRL','spotify:track:5daraHuEcxUfcLeTtfFuRL','https://api.spotify.com/v1/tracks/5daraHuEcxUfcLeTtfFuRL','https://api.spotify.com/v1/audio-analysis/5daraHuEcxUfcLeTtfFuRL',230467,4
129,1,0.635,0.673,9,-5.944,0,0.233,0.126,0,0.284,0.79,92.817,'audio_features','3dT5kBNmTMvCfdQCH7JSAt','spotify:track:3dT5kBNmTMvCfdQCH7JSAt','https://api.spotify.com/v1/tracks/3dT5kBNmTMvCfdQCH7JSAt','https://api.spotify.com/v1/audio-analysis/3dT5kBNmTMvCfdQCH7JSAt',267156,4
130,1,0.571,0.573,10,-4.533,1,0.0383,0.0391,8.64E-06,0.331,0.0542,96.122,'audio_features','1hwSyhPlmRgiOHg7MiFXbu','spotify:track:1hwSyhPlmRgiOHg7MiFXbu','https://api.spotify.com/v1/tracks/1hwSyhPlmRgiOHg7MiFXbu','https://api.spotify.com/v1/audio-analysis/1hwSyhPlmRgiOHg7MiFXbu',181573,4
131,1,0.872,0.407,1,-10.036,1,0.256,0.152,0.000188,0.112,0.802,127.97,'audio_features','4p3hA9qjCRix74GyuI3Qm5','spotify:track:4p3hA9qjCRix74GyuI3Qm5','https://api.spotify.com/v1/tracks/4p3hA9qjCRix74GyuI3Qm5','https://api.spotify.com/v1/audio-analysis/4p3hA9qjCRix74GyuI3Qm5',195053,4
132,1,0.752,0.706,10,-6.448,0,0.275,0.0998,0,0.387,0.406,116.863,'audio_features','3mqUTWUTLdyL5zTQPiRwtC','spotify:track:3mqUTWUTLdyL5zTQPiRwtC','https://api.spotify.com/v1/tracks/3mqUTWUTLdyL5zTQPiRwtC','https://api.spotify.com/v1/audio-analysis/3mqUTWUTLdyL5zTQPiRwtC',285130,5
133,1,0.563,0.414,0,-11.409,1,0.37,0.0298,0,0.0854,0.446,193.549,'audio_features','4jK1VQQGDnNOLfyVXCxGsR','spotify:track:4jK1VQQGDnNOLfyVXCxGsR','https://api.spotify.com/v1/tracks/4jK1VQQGDnNOLfyVXCxGsR','https://api.spotify.com/v1/audio-analysis/4jK1VQQGDnNOLfyVXCxGsR',235652,4
134,1,0.524,0.505,11,-8.256,0,0.275,0.0121,1.28E-06,0.225,0.306,189.978,'audio_features','52wTKeWYVIAtSESw0haRB1','spotify:track:52wTKeWYVIAtSESw0haRB1','https://api.spotify.com/v1/tracks/52wTKeWYVIAtSESw0haRB1','https://api.spotify.com/v1/audio-analysis/52wTKeWYVIAtSESw0haRB1',228027,4
135,1,0.674,0.527,5,-7.397,0,0.0388,0.0714,0,0.0756,0.272,90.027,'audio_features','2A1RPZzGu3qxFL6PiFtyPw','spotify:track:2A1RPZzGu3qxFL6PiFtyPw','https://api.spotify.com/v1/tracks/2A1RPZzGu3qxFL6PiFtyPw','https://api.spotify.com/v1/audio-analysis/2A1RPZzGu3qxFL6PiFtyPw',200000,4
136,1,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,'audio_features','04sT6xbMnJouAktbkkr4qr','spotify:track:04sT6xbMnJouAktbkkr4qr','https://api.spotify.com/v1/tracks/04sT6xbMnJouAktbkkr4qr','https://api.spotify.com/v1/audio-analysis/04sT6xbMnJouAktbkkr4qr',202661,4
137,1,0.761,0.807,0,-3.925,0,0.131,0.127,0.000296,0.142,0.683,126.66,'audio_features','5h0LQWqxtIJ5WeBJTpfOMO','spotify:track:5h0LQWqxtIJ5WeBJTpfOMO','https://api.spotify.com/v1/tracks/5h0LQWqxtIJ5WeBJTpfOMO','https://api.spotify.com/v1/audio-analysis/5h0LQWqxtIJ5WeBJTpfOMO',202369,5
138,1,0.73,0.755,11,-4.371,1,0.0415,0.0455,0.000116,0.0796,0.571,105.017,'audio_features','5SDH0rNyHTZFNI4e1oMETt','spotify:track:5SDH0rNyHTZFNI4e1oMETt','https://api.spotify.com/v1/tracks/5SDH0rNyHTZFNI4e1oMETt','https://api.spotify.com/v1/audio-analysis/5SDH0rNyHTZFNI4e1oMETt',207783,4
139,1,0.412,0.548,10,-6.981,1,0.243,0.0173,0,0.181,0.176,81.293,'audio_features','6ezg5Mm5UEEi3Oqsbb7Cjn','spotify:track:6ezg5Mm5UEEi3Oqsbb7Cjn','https://api.spotify.com/v1/tracks/6ezg5Mm5UEEi3Oqsbb7Cjn','https://api.spotify.com/v1/audio-analysis/6ezg5Mm5UEEi3Oqsbb7Cjn',325615,4
140,1,0.752,0.595,9,-6.763,0,0.121,0.18,0,0.291,0.746,100.021,'audio_features','0v9w61bEVbIgYbVu0frJag','spotify:track:0v9w61bEVbIgYbVu0frJag','https://api.spotify.com/v1/tracks/0v9w61bEVbIgYbVu0frJag','https://api.spotify.com/v1/audio-analysis/0v9w61bEVbIgYbVu0frJag',271607,4
141,1,0.66,0.509,5,-8.251,1,0.1,0.208,0,0.053,0.141,81.971,'audio_features','3DErCJ2zr1Zoazj8YoQL4Z','spotify:track:3DErCJ2zr1Zoazj8YoQL4Z','https://api.spotify.com/v1/tracks/3DErCJ2zr1Zoazj8YoQL4Z','https://api.spotify.com/v1/audio-analysis/3DErCJ2zr1Zoazj8YoQL4Z',182000,4
142,1,0.718,0.597,0,-6.614,0,0.0716,0.358,0,0.124,0.743,124.994,'audio_features','696Js44WJhytNOID0sw1fq','spotify:track:696Js44WJhytNOID0sw1fq','https://api.spotify.com/v1/tracks/696Js44WJhytNOID0sw1fq','https://api.spotify.com/v1/audio-analysis/696Js44WJhytNOID0sw1fq',247253,4
143,1,0.607,0.699,7,-6.502,1,0.0459,0.12,0,0.141,0.375,133.979,'audio_features','49ONRBQzGRkAl0xHBev8k3','spotify:track:49ONRBQzGRkAl0xHBev8k3','https://api.spotify.com/v1/tracks/49ONRBQzGRkAl0xHBev8k3','https://api.spotify.com/v1/audio-analysis/49ONRBQzGRkAl0xHBev8k3',235160,4
144,1,0.513,0.394,6,-11.24,0,0.213,0.257,1.06E-05,0.181,0.0818,62.926,'audio_features','2QLkER69CP2lZ1Rkvk1ZD5','spotify:track:2QLkER69CP2lZ1Rkvk1ZD5','https://api.spotify.com/v1/tracks/2QLkER69CP2lZ1Rkvk1ZD5','https://api.spotify.com/v1/audio-analysis/2QLkER69CP2lZ1Rkvk1ZD5',233067,4
145,1,0.694,0.532,7,-7.337,1,0.402,0.0867,0,0.0697,0.461,95.634,'audio_features','0RJPcHHwu7aKRroKLUNWky','spotify:track:0RJPcHHwu7aKRroKLUNWky','https://api.spotify.com/v1/tracks/0RJPcHHwu7aKRroKLUNWky','https://api.spotify.com/v1/audio-analysis/0RJPcHHwu7aKRroKLUNWky',155851,4
146,1,0.796,0.521,1,-6.822,0,0.19,0.106,0,0.129,0.243,81.46,'audio_features','1qjCxgC8o48ZN7oxS7We2H','spotify:track:1qjCxgC8o48ZN7oxS7We2H','https://api.spotify.com/v1/tracks/1qjCxgC8o48ZN7oxS7We2H','https://api.spotify.com/v1/audio-analysis/1qjCxgC8o48ZN7oxS7We2H',222400,4
